5.1,3.8,1.5,0.995033234377062,0.005707705075371736,5.6890834211016325E-8,1.0,0.0,0.0,
5.6,2.5,3.9,0.004023329378692321,0.9991833939512323,1.7070924268637814E-4,0.0,1.0,0.0,
6.0,2.2,5.0,8.739273746064959E-5,0.0417032179546347,0.9673583469160657,0.0,0.0,1.0,
5.4,3.4,1.7,0.9944477912901961,0.012728331224591691,5.905313982793406E-8,1.0,0.0,0.0,
5.9,3.2,4.8,3.8838416693659733E-4,0.7308370028304401,0.23747287168572653,0.0,1.0,0.0,
6.9,3.2,5.7,7.779021873919951E-5,0.03427583408258663,0.9654361012982232,0.0,0.0,1.0,
5.1,3.7,1.5,0.9950660200899267,0.006375298118992777,5.6267631604991763E-8,1.0,0.0,0.0,
6.1,2.8,4.0,0.00897932841201899,0.9998275210661621,1.5843554498199487E-5,0.0,1.0,0.0,
5.6,2.8,4.9,7.009958421856764E-5,0.019639200798233947,0.976008160629107,0.0,0.0,1.0,
4.6,3.6,1.0,0.9957828711391189,0.006054712809050312,4.6408460669650506E-8,1.0,0.0,0.0,
6.3,2.5,4.9,2.0537447269519736E-4,0.4445565719760528,0.6236819487320909,0.0,1.0,0.0,
7.7,2.8,6.7,4.897929486409855E-5,0.007272743294569656,0.9919221004248187,0.0,0.0,1.0,
5.1,3.3,1.7,0.9934194793243314,0.014949628538831914,6.457263878274283E-8,1.0,0.0,0.0,
6.1,2.8,4.7,3.1770006024492984E-4,0.6990516621456028,0.2958457648383685,0.0,1.0,0.0,
6.3,2.7,4.9,2.1096640666654526E-4,0.4529592484469938,0.5962655192798482,0.0,0.0,1.0,
4.8,3.4,1.9,0.9888927389675153,0.01959745802837194,8.622204018606167E-8,1.0,0.0,0.0,
6.4,2.9,4.3,0.005510443943837297,0.9996121552573134,5.858953566620963E-5,0.0,1.0,0.0,
6.7,3.3,5.7,6.015495683486743E-5,0.013986737958274693,0.9826147849025995,0.0,0.0,1.0,
5.0,3.0,1.6,0.993406901438836,0.02582536873642413,6.094545629800504E-8,1.0,0.0,0.0,
6.6,3.0,4.4,0.005853597263309877,0.9996629374177408,4.731565714436438E-5,0.0,1.0,0.0,
7.2,3.2,6.0,5.894128898126194E-5,0.013944434827140145,0.9842299269652824,0.0,0.0,1.0,
5.0,3.4,1.6,0.9943030483163514,0.010319533304333044,6.044010773799215E-8,1.0,0.0,0.0,
6.8,2.8,4.8,8.361499436789587E-4,0.9791375083214114,0.008811314670075806,0.0,1.0,0.0,
6.2,2.8,4.8,2.593883157381997E-4,0.579405002745236,0.43848431011752154,0.0,0.0,1.0,
5.2,3.5,1.5,0.9952740505614306,0.008564971402190232,5.357829271437844E-8,1.0,0.0,0.0,
6.7,3.0,5.0,3.748396630933658E-4,0.8149668943075095,0.1547816179339951,0.0,1.0,0.0,
6.1,3.0,4.9,2.0784948989196583E-4,0.38813981487678517,0.6379727218544957,0.0,0.0,1.0,
5.2,3.4,1.4,0.9957158548577548,0.00959567820633449,4.9054945475288044E-8,1.0,0.0,0.0,
6.0,2.9,4.5,9.665499189422526E-4,0.9761826695471023,0.014077386944012801,0.0,1.0,0.0,
6.4,2.8,5.6,5.1082792122388024E-5,0.008246062935726996,0.9902525943612183,0.0,0.0,1.0,
4.7,3.2,1.6,0.9930672599794368,0.014905143154217647,6.591803451420269E-8,1.0,0.0,0.0,
5.7,2.6,3.5,0.016764007348834587,0.9998979248477418,4.4573233541929095E-6,0.0,1.0,0.0,
7.2,3.0,5.8,9.325741661619825E-5,0.06345839253478092,0.9465182476595495,0.0,0.0,1.0,
4.8,3.1,1.6,0.9930449595815473,0.01925276315860256,6.453872191247348E-8,1.0,0.0,0.0,
5.5,2.4,3.8,0.0042338607369162805,0.9992484797651777,1.5691082436901507E-4,0.0,1.0,0.0,
7.4,2.8,6.1,6.009639108998559E-5,0.013821753913529118,0.9860670440366133,0.0,0.0,1.0,
5.4,3.4,1.5,0.9956377176249653,0.010762729884220383,4.993181803469383E-8,1.0,0.0,0.0,
5.5,2.4,3.7,0.006511645125345159,0.9996699621834794,5.02222865039826E-5,0.0,1.0,0.0,
7.9,3.8,6.4,8.076042034528947E-5,0.04228845250985507,0.9577904871084909,0.0,0.0,1.0,
5.2,4.1,1.5,0.9950085902650145,0.004481325732452126,5.7666862403158856E-8,1.0,0.0,0.0,
5.8,2.7,3.9,0.008033743010594103,0.9997848581118701,2.218774493778913E-5,0.0,1.0,0.0,
6.4,2.8,5.6,5.1082792122388024E-5,0.008246062935726996,0.9902525943612183,0.0,0.0,1.0,
5.5,4.2,1.4,0.9953554421359372,0.0045068882338147945,5.326202584640941E-8,1.0,0.0,0.0,
6.0,2.7,5.1,7.2995980350561E-5,0.025036754998861106,0.9744663393252344,0.0,1.0,0.0,
6.3,2.8,5.1,1.318987953126661E-4,0.1613341215692397,0.8694991097106033,0.0,0.0,1.0,
4.9,3.1,1.5,0.9944993680967325,0.01634723077347163,5.628039765147005E-8,1.0,0.0,0.0,
5.4,3.0,4.5,4.1328038668926354E-4,0.7330718254169621,0.21431201874683847,0.0,1.0,0.0,
6.1,2.6,5.6,4.878327561114512E-5,0.0072774135853509335,0.9916376527186892,0.0,0.0,1.0,
5.0,3.2,1.2,0.9962416275151775,0.011512690463570148,4.315154205400683E-8,1.0,0.0,0.0,
6.0,3.4,4.5,0.0037790885211180575,0.9985907470749451,3.3926298654716016E-4,0.0,1.0,0.0,
7.7,3.0,6.1,9.963942521668391E-5,0.07871266397775314,0.9368875104699874,0.0,0.0,1.0,
5.5,3.5,1.3,0.9963191538627693,0.009426318669416931,4.3161702450201E-8,1.0,0.0,0.0,
6.7,3.1,4.7,0.0024043843371057754,0.9979035062514667,5.875618427687873E-4,0.0,1.0,0.0,
6.3,3.4,5.6,5.2660371796283845E-5,0.008264503698940199,0.9875266580831694,0.0,0.0,1.0,
4.9,3.1,1.5,0.9944993680967325,0.01634723077347163,5.628039765147005E-8,1.0,0.0,0.0,
6.3,2.3,4.4,8.90102672744205E-4,0.9828566197105844,0.008128244994444547,0.0,1.0,0.0,
6.4,3.1,5.5,5.868199737499902E-5,0.012632828700989111,0.984383433433071,0.0,0.0,1.0,
4.4,3.0,1.3,0.994794087423039,0.013805446012302953,5.3993240599167525E-8,1.0,0.0,0.0,
5.6,3.0,4.1,0.005055390768252334,0.9993029522246625,1.1642151421504864E-4,0.0,1.0,0.0,
6.0,3.0,4.8,2.6091176369592113E-4,0.5298496283426742,0.48162941391867764,0.0,0.0,1.0,
5.1,3.4,1.5,0.995120243552765,0.009699230414873113,5.429908791534326E-8,1.0,0.0,0.0,
5.5,2.5,4.0,0.001958076121590264,0.9959087458026799,0.0014170607544388716,0.0,1.0,0.0,
6.9,3.1,5.4,1.6471032560873308E-4,0.29466890744769114,0.7550803750083096,0.0,0.0,1.0,
5.0,3.5,1.3,0.9956807955039124,0.007601686992281374,4.926634724182605E-8,1.0,0.0,0.0,
5.5,2.6,4.4,2.761546665609833E-4,0.570435210428548,0.446442167596512,0.0,1.0,0.0,
6.7,3.1,5.6,7.005073520565346E-5,0.02371218140490971,0.9746947318021123,0.0,0.0,1.0,
4.5,2.3,1.3,0.9927891134310461,0.09787559415911064,5.616220070321959E-8,1.0,0.0,0.0,
6.1,3.0,4.6,9.01806516627324E-4,0.9707872087497941,0.018594818288125117,0.0,1.0,0.0,
6.9,3.1,5.1,4.198641583447579E-4,0.8627067535436777,0.10521884502256844,0.0,0.0,1.0,
4.4,3.2,1.3,0.9948989118023721,0.009599196191191036,5.473767392750183E-8,1.0,0.0,0.0,
5.8,2.6,4.0,0.004402683177333395,0.9993421989050479,1.2619904321652787E-4,0.0,1.0,0.0,
5.8,2.7,5.1,5.761198935584707E-5,0.011368971528998049,0.9865589560740966,0.0,0.0,1.0,
5.0,3.5,1.6,0.9944016075374883,0.008688213017711532,6.064372636666084E-8,1.0,0.0,0.0,
5.0,2.3,3.3,0.012795687314679744,0.9998679624216525,9.111765843328952E-6,0.0,1.0,0.0,
6.8,3.2,5.9,4.9240970414110406E-5,0.0075123949520117675,0.9902338122951816,0.0,0.0,1.0,
5.1,3.8,1.9,0.9927611493823523,0.007838991515874522,7.422328884726435E-8,1.0,0.0,0.0,
5.6,2.7,4.2,0.001339890272860409,0.9886626501062524,0.005505315578687808,0.0,1.0,0.0,
6.7,3.3,5.7,6.015495683486743E-5,0.013986737958274693,0.9826147849025995,0.0,0.0,1.0,
4.8,3.0,1.4,0.9949647639856704,0.017364539438559194,5.246126053435637E-8,1.0,0.0,0.0,
5.7,3.0,4.2,0.003924437687258865,0.9989104070080538,2.4319581699614677E-4,0.0,1.0,0.0,
6.7,3.0,5.2,1.9436702867162001E-4,0.39822956804183346,0.6479889255445854,0.0,0.0,1.0,
5.1,3.8,1.6,0.9946893576508395,0.005897516561018142,6.034365059743013E-8,1.0,0.0,0.0,
5.7,2.9,4.2,0.00310819744037737,0.9983318042329643,4.5583953011706443E-4,0.0,1.0,0.0,
6.3,2.5,5.0,1.614849120627999E-4,0.27281416523846985,0.7935992211477855,0.0,0.0,1.0,
4.6,3.2,1.4,0.9946804370059719,0.010991461754995371,5.6308040953301525E-8,1.0,0.0,0.0,
6.2,2.9,4.3,0.00437765893392538,0.9993739386227019,1.1254133306645216E-4,0.0,1.0,0.0,
6.5,3.0,5.2,1.509521096834183E-4,0.22791871387220114,0.8098921772938389,0.0,0.0,1.0,
5.3,3.7,1.5,0.9953284584129354,0.006758928023430913,5.388111062233816E-8,1.0,0.0,0.0,
5.1,2.5,3.0,0.03267283594365246,0.9998208444154412,2.059161784319952E-6,0.0,1.0,0.0,
6.2,3.4,5.4,7.05405059429729E-5,0.018973331352410056,0.9719274555168687,0.0,0.0,1.0,
5.0,3.3,1.4,0.9954420930795819,0.010432008606950923,5.099241004687556E-8,1.0,0.0,0.0,
5.7,2.8,4.1,0.004001465653184952,0.9991189249753772,1.810096049015036E-4,0.0,1.0,0.0,
5.9,3.0,5.1,7.292331406032892E-5,0.022783912939727407,0.9719428140689528,0.0,0.0,1.0,

